Address,2019 EUI,"2019 EUI Quartile
(Top being the least energy intensive quartile)",2020 EUI,"2020 EUI Quartile
(Top being the least energy intensive quartile)",2021 EUI,"2021 EUI Quartile 
(Top being the least energy intensive quartile)",Building Type,Main Function,Building Size,TOP/CSC Year,Green Mark Award,Year of Green Mark Award,Green Mark Version,GFA,AC Area,AC Area Percentage,No. Of Hotel Rooms,Type of Air-conditioning System,Age  of Chiller,Air-con system efficiency (kW/RT),Date of Last Audit/Health Check,LED Percentage Usage,Installation of Solar PV,Remarks,postal_code,lat,lon,plan_area
"2 BATTERY ROAD, SINGAPORE 049907",351.78130629128026,Bottom,315.97618253385815,Bottom,276.77396757622256,Bottom,Commercial Building,Office,Medium,2001.0,Certified,2020.0,Existing Non-Residental Buildings ENRB: 2017,14989.0,14873.0,0.9922609913936887,0.0,Water Cooled Chilled Water Plant,17.0,,,40.0,N,,049907,1.28589200995529,103.852522972181,DOWNTOWN CORE
"1 FIFTH AVENUE, SINGAPORE 268802",283.3631286484059,Bottom,265.0936237090256,Bottom,273.0120678042209,Bottom,Commercial Building,Office,Medium,1998.0,,,,8908.0,8907.0,0.9998877413560844,0.0,Water Cooled Chilled Water Plant,2.0,0.58,,0.0,N,,268802,1.33077492770988,103.795713392342,BUKIT TIMAH
"10 SIN MING DRIVE, SINGAPORE 575701",309.21410067478473,Bottom,282.8043961839758,Bottom,270.46770185371906,Bottom,Commercial Building,Office,Medium,1983.0,Platinum,2011.0,New Building for Non-Residential buildings (version 3),12893.0,12000.0,0.9307376095555728,0.0,Others,0.0,1.45,2011-09-09,2.0,Y,Office Building with Non-Typical Activity (e.g. Industrial Function),575701,1.35700321140485,103.837010656506,BISHAN
"8 ANTHONY ROAD, SINGAPORE 229957",295.55582135922333,Bottom,273.3312,Bottom,266.7084893203883,Bottom,Commercial Building,Office,Medium,2009.0,,,,12875.0,12763.0,0.9913009708737864,0.0,Air Cooled Chilled Water Plant,9.0,,,0.0,N,,229957,1.31122469335165,103.837764602288,NEWTON
"31 SCIENCE PARK ROAD, SINGAPORE 117611",281.14285714285717,Bottom,256.6191595075724,Bottom,257.4948675936586,Bottom,Commercial Building,Office,Medium,1997.0,,,,11291.0,10627.0,0.9411920999025772,0.0,Water Cooled Chilled Water Plant,1.0,0.7,2017-06-03,30.0,N,Office Building with Non-Typical Activity (e.g. Industrial Function),117611,1.28821351494215,103.782139290231,QUEENSTOWN
"31 TAMPINES AVENUE 4, SINGAPORE 529680",270.89493069528277,Bottom,266.813195841717,Bottom,255.77990498546833,Bottom,Commercial Building,Office,Medium,1997.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 3),8946.0,8000.0,0.8942544153811759,0.0,Water Cooled Chilled Water Plant,9.0,0.79,2022-06-10,100.0,N,,529680,1.35221579377494,103.94240127802,TAMPINES
"60 ROBINSON ROAD, SINGAPORE 068892",273.99746498779393,Bottom,262.95053064371064,Bottom,249.72294616471797,Bottom,Commercial Building,Office,Medium,2009.0,,,,7783.0,5867.0,0.7538224335089297,0.0,Air Cooled Chilled Water Plant,11.0,,,28.0,N,,068892,1.28071899783496,103.849685834,DOWNTOWN CORE
"93 HOUGANG AVENUE 4, SINGAPORE 538832",279.0006406368461,Bottom,243.42142721758907,Bottom,247.32316148597423,Bottom,Commercial Building,Office,Medium,1987.0,,,,5276.0,20.0,0.0037907505686125853,0.0,Others,10.0,,,100.0,N,,538832,1.3704490003523,103.888075069741,HOUGANG
"2 LENGKOK BAHRU, SINGAPORE 159047",263.6526255049048,Bottom,231.45308924485127,Bottom,246.92835768350642,Bottom,Commercial Building,Office,Medium,2004.0,,,,5681.0,4202.0,0.8082323523754568,0.0,Others,2014.0,,,0.0,N,,159047,1.2867006427442,103.810819756429,BUKIT MERAH
"15 QUEEN STREET, SINGAPORE 188537",250.3041065800783,Bottom,227.94052144016806,Bottom,242.90866201890938,Bottom,Commercial Building,Office,Medium,1980.0,,,,10471.0,7202.0,0.6878044121860376,0.0,Others,10.0,,,0.0,N,,188537,1.29800516098231,103.852642237321,ROCHOR
"336 SMITH STREET, SINGAPORE 050336",258.6701732534182,Bottom,211.89316913279643,3rd,241.126334519573,Bottom,Commercial Building,Office,Medium,1987.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),10678.0,9000.0,0.8428544671286757,0.0,Water Cooled Packaged Unit,17.0,,,70.0,N,,050336,1.28280426175456,103.842780304047,OUTRAM
"64 CECIL STREET, SINGAPORE 049711",245.4564664449227,Bottom,242.3744864018783,Bottom,237.84151829387596,Bottom,Commercial Building,Office,Medium,1984.0,,,,5111.0,2100.0,0.41087849735863824,0.0,Water Cooled Chilled Water Plant,30.0,,,0.0,N,,049711,1.28198591216901,103.849400432854,DOWNTOWN CORE
"11 TAMPINES CENTRAL 1, SINGAPORE 529542",250.76232717825,Bottom,232.5217407441774,Bottom,236.5059385728867,Bottom,Commercial Building,Office,Medium,1988.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 3),10777.0,8900.0,0.8258327920571588,0.0,Water Cooled Chilled Water Plant,9.0,0.77,2022-06-10,100.0,N,,529542,1.35451927028264,103.9422023716,TAMPINES
"140 CECIL STREET, SINGAPORE 069540",275.89264854614413,Bottom,245.27261694058157,Bottom,232.54417825537294,Bottom,Commercial Building,Office,Medium,1981.0,,,,12656.0,10061.0,0.7949589127686473,0.0,Water Cooled Packaged Unit,10.0,,,1.0,N,,069540,0,0,NA
"175 BENCOOLEN STREET, SINGAPORE 189649",267.2192842960289,Bottom,239.15601353790612,Bottom,224.4811489169675,Bottom,Commercial Building,Office,Medium,1998.0,,,,11080.0,11080.0,1,0.0,Others,17.0,,,100.0,N,,189649,1.30222951964708,103.852538056665,ROCHOR
"210 MIDDLE ROAD, SINGAPORE 188994",272.4712544775551,Bottom,227.25874552244494,Bottom,224.2544394482128,Bottom,Commercial Building,Office,Medium,2013.0,GoldPlus,2020.0,Existing Building for Non-Residential buildings (version 3),13121.0,12589.0,0.9594543098849173,0.0,Water Cooled Chilled Water Plant,4.0,0.67,2016-09-23,2.0,N,,188994,1.30116888567599,103.851282489716,ROCHOR
"380 JALAN BESAR, SINGAPORE 209000",156.80899296620348,2nd,141.96703980099502,2nd,224.15980528392518,Bottom,Commercial Building,Office,Medium,2018.0,,,,11658.0,11658.0,1,0.0,Water Cooled Chilled Water Plant,1.0,0.7,2022-10-27,100.0,N,,209000,1.3132174360132,103.860335049351,KALLANG
"50 CUSCADEN ROAD, SINGAPORE 249724",264.79159251220835,Bottom,216.2658532284319,3rd,212.43017498643516,3rd,Commercial Building,Office,Medium,1980.0,,,,7372.0,7163.0,0.9716494845360825,0.0,Others,3.0,,,80.0,N,,249724,1.30572373922754,103.82810604464,ORCHARD
"96 ROBINSON ROAD, SINGAPORE 068899",263.75413456533056,Bottom,227.51029151483604,Bottom,210.97883394065593,3rd,Commercial Building,Office,Medium,2007.0,,,,7684.0,5478.0,0.7129099427381572,0.0,Others,10.0,,,0.0,N,,068899,1.27969356642873,103.84905378202,DOWNTOWN CORE
"75 BRAS BASAH ROAD, SINGAPORE 189557",274.92565125348193,Bottom,224.82564902506962,3rd,207.71913983286908,3rd,Commercial Building,Office,Medium,1990.0,GoldPlus,2019.0,Existing Building for Non-Residential buildings (version 3),8975.0,6539.0,0.7285793871866295,0.0,Others,11.0,,,0.0,N,,189557,1.29655514144455,103.851704260643,MUSEUM
"21 JURONG EAST CENTRAL 1, SINGAPORE 609732",200.86577905332334,3rd,168.53292987272275,3rd,201.38285500374343,3rd,Commercial Building,Office,Medium,1988.0,,,,12021.0,10800.0,0.8984277514349888,0.0,Water Cooled Chilled Water Plant,18.0,,,20.0,N,,609732,1.33288484731255,103.739490169077,JURONG EAST
"50 SCOTTS ROAD, SINGAPORE 228242",236.71782262229763,3rd,202.68195233527632,3rd,199.96352468088244,3rd,Commercial Building,Office,Medium,2009.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 2.1),13553.0,12526.0,0.9242234191691876,0.0,Others,12.0,0.86,2017-11-08,5.0,N,,228242,1.31089208865519,103.837087409985,NEWTON
"39 ARTILLERY AVENUE, SINGAPORE 099958",221.64999064546305,3rd,208.5939850327409,3rd,199.5153788587465,3rd,Commercial Building,Office,Medium,2014.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 3),5345.0,3800.0,0.7109448082319925,0.0,Others,7.0,,,90.0,N,,099958,1.2504844497829,103.827320112098,SOUTHERN ISLANDS
"309 CHOA CHU KANG AVENUE 4, SINGAPORE 680309",174.3717812074444,2nd,196.61206718111666,3rd,199.39217703132093,3rd,Commercial Building,Office,Medium,2001.0,,,,11015.0,7800.0,0.7081252837040399,0.0,Others,18.0,,,80.0,N,,680309,1.3851008010905,103.745553838786,CHOA CHU KANG
"5 TAMPINES CENTRAL 1, SINGAPORE 529541",207.77368724200826,3rd,189.6582989344341,3rd,196.07641355476625,3rd,Commercial Building,Office,Medium,1999.0,,,,10417.0,8463.0,0.8124220024959201,0.0,Water Cooled Chilled Water Plant,1.0,,,0.0,N,,529541,1.35316637447594,103.942688326666,TAMPINES
"230 ORCHARD ROAD, SINGAPORE 238854",224.93185247661398,3rd,202.25171292746515,3rd,195.70477074068395,3rd,Commercial Building,Office,Medium,1978.0,,,,6521.0,5219.0,0.8003373715687778,0.0,Water Cooled Chilled Water Plant,14.0,,,0.0,N,,238854,1.30176991467607,103.838242075464,ORCHARD
"1 GRANGE ROAD, SINGAPORE 239693",258.6832024656931,Bottom,190.04733250165114,3rd,192.06002788581492,3rd,Commercial Building,Office,Medium,1998.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 3),13627.0,12765.0,0.9367432303515081,0.0,Water Cooled Chilled Water Plant,1.0,0.61,2018-01-18,0.0,N,,239693,1.30139880165788,103.83735915836,ORCHARD
"32 MAXWELL ROAD, SINGAPORE 069115",228.62832191780822,3rd,180.80621575342465,3rd,190.2996118721461,3rd,Commercial Building,Office,Medium,2009.0,,,,7008.0,6694.0,0.9551940639269406,0.0,Others,10.0,,,52.0,N,,069115,1.27748817305035,103.846222184202,DOWNTOWN CORE
"137 TELOK AYER STREET, SINGAPORE 068602",213.5150676919744,3rd,182.79167984403767,3rd,190.27352214881404,3rd,Commercial Building,Office,Medium,2003.0,,,,9233.0,9233.0,1,0.0,Others,0.0,,,0.0,N,,068602,1.28081311032725,103.848012161497,OUTRAM
"90 CECIL STREET, SINGAPORE 069531",221.033625,3rd,201.01115189873417,3rd,188.73754746835445,3rd,Commercial Building,Office,Medium,1980.0,,,,6320.0,5286.0,0.8363924050632912,0.0,Water Cooled Packaged Unit,6.0,,,0.0,N,,069531,1.28134675601931,103.84908579909,DOWNTOWN CORE
"722 UPPER CHANGI ROAD EAST, SINGAPORE 486854",338.3051503914298,Bottom,263.0192006592501,Bottom,186.01038318912236,3rd,Commercial Building,Office,Medium,1983.0,,,,12135.0,8737.0,0.7199835187474248,0.0,Water Cooled Chilled Water Plant,18.0,,,0.0,Y,,486854,1.34692570653981,103.965377705246,TAMPINES
"533 YISHUN INDUSTRIAL PARK A, SINGAPORE 768774",188.41839087675248,3rd,195.91382506800585,3rd,185.8389412010881,3rd,Commercial Building,Office,Medium,2006.0,,,,14337.0,9195.0,0.641347562251517,0.0,Air Cooled Chilled Water Plant,12.0,,,0.0,N,,768774,1.44416046705727,103.836857004782,YISHUN
"30 HILL STREET, SINGAPORE 179360",188.73645751290803,3rd,161.8517983722762,3rd,178.50853242320818,3rd,Commercial Building,Office,Medium,2000.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),11427.0,9830.0,0.8602432834514746,0.0,Others,0.0,0.63,2018-06-29,85.0,N,,179360,1.29360606337051,103.849526126465,MUSEUM
"99 BUKIT TIMAH ROAD, SINGAPORE 229835",230.99287536539993,3rd,192.21174594738238,3rd,178.48479271857562,3rd,Commercial Building,Office,Medium,1994.0,,,,7526.0,7526.0,1,0.0,Water Cooled Chilled Water Plant,21.0,1.03,2009-10-02,0.0,N,,229835,1.30732985493734,103.847051406648,ROCHOR
"3 RAFFLES PLACE, SINGAPORE 048617",184.3658017051705,3rd,177.51607673267327,3rd,177.49898652365235,3rd,Commercial Building,Office,Medium,1987.0,,,,7272.0,5417.0,0.7449119911991199,0.0,Water Cooled Chilled Water Plant,26.0,,,0.0,N,,048617,1.28343877827675,103.851137583554,DOWNTOWN CORE
"20 LENGKOK BAHRU, SINGAPORE 159053",177.96444672411437,3rd,173.39639447408015,3rd,175.71611270688004,3rd,Commercial Building,Office,Medium,2015.0,,,,14622.0,601.0,0.041102448365476676,0.0,Others,6.0,,,45.0,N,,159053,1.28678542424641,103.814674234674,BUKIT MERAH
"2 TAMPINES CENTRAL 6, SINGAPORE 529483",244.7406931506849,3rd,170.0855826484018,3rd,172.10598630136985,3rd,Commercial Building,Office,Medium,1999.0,,,,10950.0,8781.0,0.8019178082191781,0.0,Others,19.0,,,0.0,N,,529483,1.35277426668875,103.942491700943,TAMPINES
"3 PHILLIP STREET, SINGAPORE 048693",198.73334120982986,3rd,173.08972117202268,3rd,171.57270793950852,3rd,Commercial Building,Office,Medium,1996.0,,,,10580.0,10000.0,0.945179584120983,0.0,Others,4.0,,,20.0,N,,048693,1.28466221614276,103.849976556144,DOWNTOWN CORE
"83 SCIENCE PARK DRIVE, SINGAPORE 118258",197.6213344421699,3rd,165.294252814739,3rd,162.9675038382805,3rd,Commercial Building,Office,Medium,1994.0,,,,7816.0,4763.0,0.6093909928352098,0.0,Others,0.0,,,50.0,N,,118258,1.28869901860822,103.791083399028,QUEENSTOWN
"390 HAVELOCK ROAD, SINGAPORE 169662",188.23016678953186,3rd,167.28420751935127,3rd,161.99164946553628,3rd,Commercial Building,Office,Medium,1998.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),10852.0,8341.0,0.7686140803538518,0.0,Water Cooled Chilled Water Plant,4.0,0.62,2013-05-12,28.0,Y,,169662,1.28963064680041,103.8356818105,SINGAPORE RIVER
"3 TAMPINES CENTRAL 1, SINGAPORE 529540",165.00460829493088,2nd,129.775633640553,2nd,161.03677035330261,3rd,Commercial Building,Office,Medium,1999.0,,,,10416.0,8436.0,0.8099078341013825,0.0,Water Cooled Chilled Water Plant,1.0,,,0.0,N,,529540,1.35266740578685,103.942959938343,TAMPINES
"111 MIDDLE ROAD, SINGAPORE 188969",204.26914737095998,3rd,148.40462011577426,3rd,160.47621804148577,3rd,Commercial Building,Office,Medium,1900.0,Platinum,2022.0,Existing Building for Non-Residential buildings (version 3),8292.0,5981.0,0.7212976362759286,0.0,Others,8.0,,,79.0,N,,188969,1.29847943603692,103.853501293482,ROCHOR
"80 BUKIT BATOK ROAD, SINGAPORE 658072",178.82541963015646,3rd,161.45829302987198,3rd,155.37144381223328,3rd,Commercial Building,Office,Medium,2005.0,,,,14060.0,7671.0,0.5455903271692746,0.0,Air Cooled Chilled Water Plant,12.0,0.74,2018-06-29,0.0,N,,658072,1.37345849790283,103.752898593565,BUKIT BATOK
"16 AYER RAJAH CRESCENT, SINGAPORE 139965",164.04199651264167,2nd,135.84196948561464,2nd,154.89880122057542,3rd,Commercial Building,Office,Medium,1999.0,,,,11470.0,3000.0,0.26155187445510025,0.0,Others,1.0,,,70.0,N,,139965,1.29566015399737,103.788850715014,QUEENSTOWN
"80 CHANGI ROAD, SINGAPORE 419715",154.8145148110317,2nd,132.69070483843964,2nd,153.52880462079355,3rd,Commercial Building,Office,Medium,2015.0,,,,5973.0,3360.0,0.5720122574055159,0.0,Others,6.0,,,0.0,Y,,419715,1.3163342529209,103.900524938485,GEYLANG
"1 PHILLIP STREET, SINGAPORE 048692",146.521424,2nd,151.123088,3rd,151.487664,3rd,Commercial Building,Office,Medium,1992.0,,,,5000.0,3500.0,0.7,0.0,Water Cooled Chilled Water Plant,4.0,,,10.0,N,,048692,1.28497457584876,103.850025190454,DOWNTOWN CORE
"200 CHANGI ROAD, SINGAPORE 419734",77.43543327801838,Top,68.57418950095115,Top,148.53824258562116,2nd,Commercial Building,Office,Medium,2005.0,GoldPlus,2021.0,Existing Non-Residental Buildings ENRB: 2017,10891.0,9574.0,0.387501517788481,0.0,Air Cooled Chilled Water Plant,1.0,0.75,2021-03-31,100.0,N,,419734,1.31691915233148,103.903560614356,GEYLANG
"61 STAMFORD ROAD, SINGAPORE 178892",250.20478629976583,Bottom,146.6377049180328,3rd,148.2336943793911,2nd,Commercial Building,Office,Medium,1996.0,Platinum,2022.0,GM: 2021 In Operation,6832.0,6354.0,0.9300351288056206,0.0,Water Cooled Chilled Water Plant,1.0,0.63,2020-03-01,40.0,N,,178892,1.29448225459417,103.850054625521,MUSEUM
"20 MCCALLUM STREET, SINGAPORE 069046",164.9548224388249,2nd,151.95572217299434,3rd,147.1908254379388,2nd,Commercial Building,Office,Medium,2010.0,GoldPlus,2020.0,Existing Building for Non-Residential buildings (version 2.1),14671.0,13192.0,0.899188876013905,0.0,Water Cooled Chilled Water Plant,12.0,0.55,2013-06-30,0.0,N,,069046,1.27958236092444,103.847918363171,DOWNTOWN CORE
"24 PECK SEAH STREET, SINGAPORE 079314",148.63131708775603,2nd,129.9458125280311,2nd,145.1697533263567,2nd,Commercial Building,Office,Medium,1970.0,,,,6689.0,4216.0,0.6302885334130662,0.0,Water Cooled Packaged Unit,12.0,,,0.0,N,,079314,1.27827675001581,103.844847488529,OUTRAM
"420 NORTH BRIDGE ROAD, SINGAPORE 188727",143.56048996071584,2nd,132.00093408991708,2nd,143.97764622435616,2nd,Commercial Building,Office,Medium,1993.0,Gold,2014.0,Existing Building for Non-Residential buildings (version 3),9164.0,8798.0,0.9600611086861632,0.0,Water Cooled Chilled Water Plant,1.0,0.6,2013-10-31,100.0,N,,188727,1.29719949216524,103.854944130225,DOWNTOWN CORE
"141 CECIL STREET, SINGAPORE 069541",160.51650657229524,2nd,146.8891304347826,3rd,142.83488203572634,2nd,Commercial Building,Office,Medium,1988.0,,,,5934.0,800.0,0.13481631277384565,0.0,Air Cooled Chilled Water Plant,10.0,1.33,,20.0,N,,069541,1.27925609401816,103.848411649087,DOWNTOWN CORE
"16 INTERNATIONAL BUSINESS PARK, SINGAPORE 609929",130.7629674477119,2nd,118.81854065104577,2nd,142.5506447554647,2nd,Commercial Building,Office,Medium,2002.0,,,,6359.0,5544.0,0.8718351942129265,0.0,Air Cooled Chilled Water Plant,2.0,,,19.0,N,,609929,1.32581726465363,103.748144727718,JURONG EAST
"1 FINLAYSON GREEN, SINGAPORE 049246",186.45676151110257,3rd,161.27151783139482,3rd,141.67391617802556,2nd,Commercial Building,Office,Medium,1995.0,,,,10403.0,8299.0,0.7977506488512929,0.0,Air Cooled Chilled Water Plant,10.0,,,9.0,N,,049246,1.28224053148139,103.851287256982,DOWNTOWN CORE
"11 JALAN UBI, SINGAPORE 409074",132.76491974777872,2nd,132.78749785038693,2nd,141.4333978217254,2nd,Commercial Building,Office,Medium,1985.0,,,,6978.0,852.0,0.12209802235597593,0.0,Others,6.0,,,5.0,N,,409074,1.31717028212393,103.899536593681,GEYLANG
"25 NORTH BRIDGE ROAD, SINGAPORE 179104",255.7146495936206,Bottom,198.62418187394573,3rd,141.33872258856005,2nd,Commercial Building,Office,Medium,2009.0,,,,6521.0,5800.0,0.8894341358687318,0.0,Others,1.0,,,70.0,N,,179104,1.29017120639075,103.849700617519,DOWNTOWN CORE
"19 KEPPEL ROAD, SINGAPORE 089058",150.46950972222226,2nd,137.19249722222222,2nd,137.805575,2nd,Commercial Building,Office,Medium,1975.0,,,,7200.0,7200.0,1,0.0,Water Cooled Chilled Water Plant,11.0,,,41.0,N,,089058,1.27299512729106,103.842432723078,DOWNTOWN CORE
"11 TAMPINES CONCOURSE, SINGAPORE 528729",191.94462934027777,3rd,147.0742578125,3rd,136.88418663194446,2nd,Commercial Building,Office,Medium,2009.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 2.1),11520.0,10260.0,0.890625,0.0,Others,9.0,,,0.0,N,,528729,1.35590077042404,103.941176103843,TAMPINES
"77 HIGH STREET, SINGAPORE 179433",149.11870704549818,2nd,129.53842580149743,2nd,135.02324438471874,2nd,Commercial Building,Office,Medium,1975.0,,,,10418.0,10418.0,1,0.0,Water Cooled Chilled Water Plant,38.0,0.8,2021-07-05,90.0,N,,179433,1.2904540746831,103.849358869172,DOWNTOWN CORE
"11 KEPPEL ROAD, SINGAPORE 089057",154.40421897346258,2nd,143.55639202288256,3rd,134.40050452884157,2nd,Commercial Building,Office,Medium,1994.0,,,,12586.0,1341.0,0.1065469569362784,0.0,Water Cooled Chilled Water Plant,1.0,,,20.0,N,,089057,1.27311087070405,103.842871095268,DOWNTOWN CORE
"3 LIM TECK KIM ROAD, SINGAPORE 088934",182.77886237256718,3rd,140.57826691380907,2nd,134.37455514365152,2nd,Commercial Building,Office,Medium,1985.0,,,,12948.0,11947.0,0.9226907630522089,0.0,Water Cooled Chilled Water Plant,3.0,0.55,2020-07-20,75.0,N,,088934,1.27328869781097,103.842343825179,DOWNTOWN CORE
"158 CECIL STREET, SINGAPORE 069545",202.94831092928112,3rd,137.5071411872756,2nd,132.9424530349837,2nd,Commercial Building,Office,Medium,2009.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 3),11977.0,9977.0,0.8330132754446021,0.0,Others,10.0,,,60.0,N,,069545,1.27978878392412,103.848043260257,DOWNTOWN CORE
"72 ANSON ROAD, SINGAPORE 079911",183.97107881388996,3rd,155.59828326180258,3rd,132.85394069449865,2nd,Commercial Building,Office,Medium,1998.0,Certified,2021.0,Existing Non-Residental Buildings ENRB: 2017,10252.0,8369.0,0.8163285212641436,0.0,Air Cooled Chilled Water Plant,4.0,0.96,2021-05-21,0.0,N,,079911,1.27387959086363,103.844426391011,DOWNTOWN CORE
"135 CECIL STREET, SINGAPORE 069536",191.38158310219757,3rd,167.29440580328568,3rd,131.0791423085129,2nd,Commercial Building,Office,Medium,2007.0,,,,9374.0,7568.0,0.8073394495412844,0.0,Others,9.0,,,0.0,N,,069536,1.27986239928583,103.848772686991,DOWNTOWN CORE
"15 BEACH ROAD, SINGAPORE 189677",164.49773764506455,2nd,125.6051101838571,2nd,130.54360151258314,2nd,Commercial Building,Office,Medium,1985.0,Platinum,2016.0,New Building for Non-Residential buildings (version 4.1),7669.0,7110.0,0.9271091406963098,0.0,Water Cooled Chilled Water Plant,5.0,,,100.0,Y,,189677,1.29581740784512,103.855503631917,DOWNTOWN CORE
